LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE
141369,책사랑쉼터도서관,,448-550,031-307-6790,,경기 용인시 수지구 풍덕천2동 태영데시앙아파트 관리동 2층 도서관,hjyeye21@hanmail.net,
141370,영화작은도서관,,449-782,031-323-4500,031-323-4501,경기 용인시 처인구 고림동 임원마을영화아파트,msp5378@hanmail.net,
141371,참솔도서관,,446-724,031-693-3560,,경기 용인시 기흥구 중동 참솔마을월드메르디앙 아파트,kjs72415@naver.com,
141372,아델리움글마루도서관,,446-908,031-892-8201,031-212-0142,경기 용인시 기흥구 영덕동 961 흥덕마을 한국아델리움 관리동지하,jooyh0330@naver.com,http://glmaru.winbook.kr
141373,백남준 라이브러리,,,031-201-8557,,경기 용인시 기흥구 상갈동 백남준로 10 백남준아트센터,library@njpartcenter.kr,
141374,코아루 나눔터 도서관,,446-715,031-899-9711,,경기 용인시 기흥구 중동 어은목마을코아루아파트 4301-4309,rainoverme@naver.com,
141375,꿈꾸는 작은 도서관(용인),,446-908,070-4416-1188,,경기 용인시 기흥구 영덕동 흥덕마을 동원로얄듀크아파트 관리동,dreaming528@naver.com,
141376,데시앙 도서관,,446-742,031-899-6447,,경기 용인시 기흥구 동백동 호수마을자연&데시앙아파트 1701-1707,leemi1672@hanmail.net,
141377,초코도서관,,446-751,031-899-5757,031-899-3812,경기 용인시 기흥구 중동 초당마을코아루아파트 5000단지 관리동2층,heee223@naver.com,
141378,청소년교육문화센터 문화카페,,487-826,031-540-6413,031-540-6121,경기 포천시 소흘읍 이동교리193-1,okok1267@hanmail.net,
141379,애벌레도서관,,446-743,070-8833-1400,,경기 용인시 기흥구 동백동 호수마을주공아파트 관리동 2층,badabus@hanmail.net,
141380,양지햇살어린이문고,,449-823,031-321-9176,031-321-8638,경기 용인시 처인구 양지면 양지리 592-2,hesal300@hanmail.net,http://hesal.org
141381,초당하나비도서관,,446-718,031-274-0390,,경기 용인시 기흥구 중동 초당마을 주공아파트 3단지 관리동2층,hanajokuk@hanmail.net,
141382,경남초록작은도서관,,446-908,070-8884-8005,,경기 용인시 기흥구 영덕동 952번지 경남아너스빌관리동네도서관,bun22@lycos.co.kr,
141383,두꺼비네집,,464-070,031-769-2040,,경기 광주시 장지동 690-3,seoannie@empal.com,
141384,명지사립문고,,449-833,031-322-0691,,경기 용인시 처인구 이동면 천리 765-7,mjc1009@hanmail.net,http://mjc1004.onmam.com
141385,신영지웰 작은도서관,,446-746,031-693-4107,031-693-4102,경기 용인시 기흥구 중동 성산마을신영지웰아파트 3001-3010,p133802003@yahoo.co.kr,http://www.dbgwell.co.kr
141386,효천작은도서관,,449-856,031-328-8373,,경기 용인시 처인구 모현면 일산리 효천마을신안인스빌2단지아파트 201-207,redlip30@gmail.com,
141387,수원시평생학습관 시민사회도서관,,442-190,070-4477-6518~19,031-248-9902,경기 수원시 팔달구 우만동 582,jhkim@suwonedu.org,http://doyo.suwonlib.go.kr
141388,식사도서관,,10323,031-8075-9190,031-901-0339,경기도 고양시 일산동구 위시티2로 43-6,happyci@korea.kr,http://www.goyanglib.or.kr/
141389,모현도서관,,17035,031-324-4351,031-324-4359,경기도 용인시 처인구 모현면 백옥대로 2378,limyj@korea.kr,http://www.yonginlib.go.kr
141390,보라도서관,,446-904,031-324-4331,031-324-4339,경기도 용인시 기흥구 한보라2로 116(보라동),ylib@korea.kr,http://lib.yongin.go.kr/bora
141391,상리작은도서관,,486-802,031-834-4448,,경기도 연천군 연천읍 신망로 26,themania@korea.kr,http://lib.iyc21.net
141392,퇴촌작은도서관,,464-840,031-760-5678,,경기 광주시 퇴촌면 광동리 241-8번지,visualyn@korea.kr,
141393,사랑의집 작은도서관,,449-020,031-338-5100,,경기 용인시 처인구 김량장동 353번지 용인시사랑의집,lmh9629@naver.com,
141394,흥덕마을3단지작은도서관,,446-787,031-213-5156,031-213-5157,경기 용인시 기흥구 흥덕2로 78 휴먼시아 흥덕마을3단지 관리동1층,jangkm9322@yahoo.co.kr,
141395,점진도서관,,480-010,070-7868-2013,,경기 의정부시 의정부2동 407-5,yka@yka.or.kr,
141396,시흥시매화도서관,,429-816,031-310-2580,,경기 시흥시 매화동 77-1,dotory70@korea.kr,
141397,금촌3동 도서관,,413-803,031-940-5041,,경기 파주시 아동동 291-5,inerain40@korea.kr,
141398,덕이도서관,,10230,031-8075-9313,,경기도 고양시 일산서구 하이파크로 128,happyci@korea.kr,http://www.goyanglib.or.kr/
141399,도척작은도서관,,464-880,031-760-5678,,경기 광주시 도척면 노곡리 58-14,visualyn@korea.kr,
141400,퇴계원사랑도서관,,472-821,070-8880-6235,,경기 남양주시 퇴계원면 퇴계원리 366 주공아파트 4단지 관리사무소1층,yogi70@korea.kr,
141401,남양주시퇴계원도서관,,12124,031-590-3910,031-590-3888,경기도 남양주시 퇴계원면 도제원로 12,jiblis@korea.kr,lib.nyj.go.kr
141402,군포시부곡도서관,,15881,031-390-8874,,경기도 군포시 송부로221번길 3-10,mers82@korea.kr,http://www.gunpolib.or.kr
141403,화성시립송산도서관,,18549,031-353-8162,,경기도 화성시 송산면 삼일공원로 87,whenubeliv@hanmail.net,www.hscitylib.or.kr/
141404,김포시양곡도서관,,10056,"031-980-5183, 5413",031-981-7693,경기도 김포시 양촌읍 양곡4로197번길 40,"gingers@korea.kr, 강수경(skkang55@korea.kr)",www.gimpo.go.kr/lib/main.do
141405,광명시철산도서관,,14238,02-2680-2757,,경기도 광명시 철산로 56,scarletter77@paran.com,http://gmlib.or.kr
141406,안산시 평생학습관 작은도서관,,426-170,031-481-3449,031-481-3232,경기 안산시 상록구 사동 1586,sunjik@korea.kr,
141407,모두어린이도서관ⓧ,,425-845,031-494-3579,031-494-3578,경기 안산시 단원구 원곡동 746-6 구 원곡본동주민센터 2층,agnes303@empal.com,http://ansanmodoo.com
141408,호반두드림 도서관,,446-875,070-4231-5357,,경기 용인시 기흥구 영덕동 흥덕마을5단지호반베르디움아파트 (501~508동),koi_73@naver.com,
141409,징검다리도서관,,446-760,031-274-1172,,경기 용인시 기흥구 상갈동 금화마을주공3단지아파트 관리동2층,zini310@naver.com,
141410,꿈나무작은도서관(경기),,445-720,031-366-0827,031-366-0827,경기 화성시 향남읍 발안리 화성발안우림필유아파트 (101~111동),kung6837@naver.com,
141411,예사랑도서관,,445-320,031-8003-0255,,경기 화성시 능동 1114-5번지 엠플렉스빌딩 6층 예사랑도서관(문고),cbsmk@hanmail.net,
141412,생각마루 작은도서관,,445-772,031-221-4996,,경기 화성시 기안동 신일해피트리 관리동 2층 생각마루 작은도서관,0707eun@hanmail.net,
141413,정남문고,,445-965,070-4250-3047,031-8059-6099,경기 화성시 정남면 괘랑리 917-15,sion1105@nate.com,
141414,한일타운마을문고,,445-987,031-223-4489,031-223-4494,경기 화성시 병점동 한일타운아파트 (101~106동),j550306@hanmail.net,
141415,북카페문고,,445-736,031-613-2472,031-613-0352,경기 화성시 반송동 시범다은마을월드메르디앙반도유보라아파트 (331~348동),lee2781600@hanmail.net,
141416,두산위브어린이도서관,,445-738,031-892-6817,,경기 화성시 반월동 두산위브아파트 관리동2층,woowa1220@hanmail.net,
141417,롯데캐슬 작은도서관,,445-855,010-9274-3044,031-8003-6038,경기 화성시 석우동 예당마을 롯데캐슬아파트 도서관,misung1209@hanmail.net,
141418,다은우남작은도서관,,445-734,031-613-1799,031-613-1789,경기 화성시 반송동 시범다은마을우남퍼스트빌아파트 (349~356동),kdh100478@naver.com,
141419,작은도서관 아삭,,445-390,031-267-1526,031-267-1548,경기 화성시 진안동 539-4,amcc@hanmail.net,http://www.key.kr
141420,꿈쟁이작은도서관(기안동),,18337,031-226-9387,031-226-9388,경기 화성시 효행로 229-18 꿈쟁이작은도서관 (기안동 344),"lwy6516@kg21.net, lwy6516@naver.com",
141421,마북e편한세상 작은도서관,,446-505,031-889-4210,,경기 용인시 기흥구 마북동 636 마북대림e편한세상,2079cja@naver.com,
141422,월드반도2차 작은도서관,,445-754,031-613-5596,031-613-5586,경기 화성시 반송동 나루마을월드메르디앙아파트 (641~646동),cmh2104@yahoo.co.kr,
141423,맑은샘 문고,,445-010,031-356-3457,031-356-4542,경기 화성시 남양동 1156-8 은혜의 동산교회,lovecha511@hanmail.net,http://www.7grace.com
141424,무럭무럭도서관,,445-360,070-7779-4531,031-223-4531,경기 화성시 병점동 356-7번지 2층,qhatkfa@hanmail.net,http://www.cafe.daum.net/muruk2
141425,동탄 푸른꿈도서관,,445-849,031-8003-2183,,경기 화성시 석우동 예당마을대우푸르지오아파트 (101~109동),credeme@naver.com,
141426,큰샘도서관,,445-972,070-4259-6029,,경기 화성시 정남면 제기리 253,lhgoo@lycos.co.kr,
141427,반달도서관,,445-984,031-202-9290,031-205-1914,경기 화성시 반월동 신영통현대3차아파트 관리동2층,hyeondai3@hanmail.net,
141428,신일해피트리2차아파트 문고,,445-759,031-226-4542,031-226-4543,경기 화성시 봉담읍 와우리 신일해피트리2차아파트 (101~107동),punimon14@hanmail.net,
141429,우남아파트도서관,,448-935,031-308-5994,,경기 용인시 수지구 신봉동 우남아파트 관리동2층,sbjhhanja@hanmail.net,
141430,꿈꾸는 도서관(경기 화성시),,445-763,031-306-1225,031-233-1541,경기 화성시 병점동 느치미마을주공4단지 (401~409동)관리사무소,lhs95@hscity.net,
141431,물푸레도서관(용인시),,446-923,070-7584-4320,031-275-1307,경기 용인시 기흥구 청덕동 휴먼시아물푸레마을3단지아파트 (301~335동),n7499@naver.com,
141432,해든도서관,,446-709,031-289-9263,031-289-9268,경기 용인시 기흥구 동백동 해든마을동문굿모닝힐아파트 (101~106동),Yurisori2@naver.com,http://www.dbdmapt.com
141433,아름드리 작은도서관(경기),,445-802,011-212-0122,031-278-7014,경기 화성시 봉담읍 동화리 휴먼시아5단지아파트 503동 1층 관리실 맞은편,vesks7@naver.com,
141434,우미린제일풍경채 문고,,445-853,031-8058-1070,,경기 화성시 석우동 예당마을우미린제일풍경채아파트 (111~125동),cgbak@paran.com,
141435,책놀이터 작은 도서관(경기),,445-893,031-227-1771,,경기 화성시 봉담읍 동화리 이원타워 3층 302,genesis1450@naver.com,
141436,신창2차책마을,,445-774,031-223-3203,031-221-1201,경기 화성시 병점동 신창비바훼밀리2차 (201~209동),kang7953@naver.com,http:/cafe.naver.com/viva2
141437,새강마을작은도서관,,445-827,010-2663-5524,031-8015-0891,경기 화성시 반송동 동탄새강마을휴먼시아아파트 (511~529동),noeul63@hanmail.net,
141438,모아미래도 1단지 도서관,,445-793,031-613-7644,031-8003-0541,경기 화성시 능동 숲속마을모아미래도1단지아파트 (841~856동) 도서관,leh2004@hanmail.net,
141439,마석10리 언덕위의 꿈터,,472-782,031-594-2056,031-594-8883,경기 남양주시 화도읍 마석우리 그랜드힐,subi685@paran.com,
141440,풍림숲속의작은도서관,,472-939,010-7675-5623,,경기 남양주시 화도읍 차산리 신창현풍림아이원2차아파트 (201~205동),tea45107@hanmail.net,
141441,판교이지더원도서관,,463-892,031-703-0166,031-703-0133,경기 성남시 분당구 삼평동 봇들마을이지더원아파트 관리동2층,okiegong@yahoo.co.kr,
141442,새마을문고양주시지부(이동도서관),,482-040,031-844-3965,031-844-3966,경기 양주시 남방동 9-28 새마을회관,lbyn123@hanmail.net,http://www.yjsm.lib.or.kr
141443,신창미션힐1차 작은도서관,,445-773,031-891-0115,,경기 화성시 병점동 늘벗마을신창1차아파트 (101~120동),1004princess@hanmail.net,
141444,글향기도서관(화성시),,445-723,031-8050-0850,031-8050-0733,경기 화성시 반송동 시범다은마을다숲캐슬아파트 글향기도서관,aroundus@naver.com,
141445,순종작은도서관,,431-060,031-386-3348,,경기 안양시 동안구 관양동 1381번지 3층,3863348@naver.com,
141446,대월 작은 도서관,,17343,031-637-0997,,경기도 이천시 대월면 사동로 1-10 다목적회관,gahee7@korea.kr,
141447,사동누리 작은 도서관,,467-854,070-8776-9924,,경기 이천시 대월면 사동리 386-72,gygusl@naver.com,
141448,샘터 작은 도서관,,467-773,070-4246-6164,,경기 이천시 부발읍 경충대로 2037 현대3차아파트 (301~302동),gygusl@naver.com,
141449,에버빌 작은 도서관,,467-070,070-8889-3988,,경기 이천시 갈산동 782번지,gygusl@naver.com,
141450,열매 작은 도서관,,467-852,011-312-5712,,경기 이천시 대월면 초지리 420-2번지 열매교회,gygusl@naver.com,
141451,율면 작은 도서관,,467-891,031-641-8777,,경기 이천시 율면 고당로 132 율면 복지회관,,
141452,이화 작은 도서관,,467-791,031-638-2749,031-638-2749,경기 이천시 부발읍 응암리 96번지 이화아파트,yum6469@naver.com,http://cafe.naver.com/ewhalib2010
141453,증포 작은 도서관,,467-719,070-8713-1450,,경기 이천시 증포동 244-3번지 대우2차아파트 (201~206동),gygusl@naver.com,
141454,한마음 작은 도서관,,467-743,010-2928-4833,,경기 이천시 부발읍 아미1리 74-25번지 현대7차아파트 (701~707동),,
141455,효양 작은 도서관,,467-772,01090924784,,경기 이천시 부발읍 부발중앙로 46번길 효양아파트,heven1025@naver.com,heven1025@naver.com
141456,희망 작은 도서관(경기),,467-755,031-631-2722,,경기 이천시 증일동 82-7번지 현대홈타운 (101~111동),gygusl@naver.com,
141457,한솔 작은 도서관(이천시),,467-833,031-694-7643,,경기 이천시 백사면 조읍리 627번지 한솔아파트,gygusl@naver.com,
141458,동양 작은 도서관,,467-740,010-4369-5838,,경기 이천시 증신로 309 동양아파트,gygusl@naver.com,
141459,아리마을 작은 도서관,,467-741,070-8863-4344,,경기 이천시 증신로(송정동) 291번지 신일아파트,gygusl@naver.com,
141460,쁘레네 작은도서관 별찌 4호,,467-802,031-636-0954,031-636-0592,경기 이천시 증포동 157-5 하니빌딩 5층,momlion2003@yahoo.co.kr,http://cafe.naver.com/frenelib
141461,쁘레네 작은도서관 별찌 5호,,440-300,031-246-6534,031-246-6535,경기 수원시 장안구 정자동 정자천로 173번길 21,baehwan@snu.go.kr,http://cafe.naver.com/frenelib
141462,쁘레네 작은도서관 별찌 6호,,446-593,031-8005-9866,031-8005-8853,경기 용인시 기흥구 구갈동 관곡로 92 504호,frene2012@naver.com,http://cafe.naver.com/frenelib
141463,쁘레네 작은도서관 별찌 7호,,445-160,031-8003-9569,031-8003-9527,경기 화성시 반송동 동탄공원로 1길 18 1층,frene2012@naver.com,http://cafe.naver.com/frenelib
141464,바른샘도서관,,446-906,446-906,031-273-9454,경기 용인시 기흥구 서천동 743 서천마을2단지 관리사무소,sanmaru95@naver.com,
141465,동천작은도서관,,448-500,010-7354-5354,,경기 용인시 수지구 동천동 196 3층,oyhwan@hanmail.net,
141466,서부교회도서관,,449-923,031-321-0691,,경기 용인시 처인구 고림동 501~990,alamtj@hanmail.net,
141467,쌍용예가 도서관,,445-752,031-8003-5300,031-8003-5302,경기 화성시 반송동 135번지 솔빛마을쌍용예가아파트 (441~454동),funnyany@naver.com,http://cafe.daum.net/DongtanSSapt
141468,현대 호롱마루 도서관,,446-987,031-892-6844,,경기 용인시 기흥구 영덕동 흥덕마을7단지흥덕힐스테이트아파트 (701~709동),kmee2371@naver.com,
141469,화성태안푸르지오아파트 사랑방마을문고,,445-710,031-221-0360,031-221-0308,경기 화성시 기산동 대우푸르지오아파트 (101~116동),hprugio1@hanmail.net,
141470,선경 작은도서관,,467-724,010-4611-3868,,경기 이천시 증포동 선경2차아파트 선경 작은도서관,gygusl@naver.com,
141471,푸른꿈 청소년 문고,,448-509,031-896-9194,031-896-9193,경기 용인시 수지구 풍덕천2동 1091-6,greendream1@hanmail.net,
141472,쁘레네 작은도서관 별찌 9호,,435-010,031-393-6502,031-393-6501,경기 군포시 당동 951-3 제이엠프라자 104호,frene2012@naver.com,
141473,한빛꿈도서관,,10906,070-8954-6013,031-946-6014,"경기도 파주시 와석순환로 15, 관리사무소2층 (야당동)",hanvitggum@naver.com,cafe.daum.net/hanvitggum
141474,안산시 본오1동작은도서관,,426-816,031-481-3706,031-481-3632,경기 안산시 상록구 본오1동 920,경기 안산시 상록구 본오1동 920,http://lib.iansan.net
141475,송탄국제교류센터 작은도서관,,459-120,031-667-2353,031-667-2354,경기 평택시 신장동 370-2 송탄국제교류센터,sicc@songtan-icc.org,http://www.songtan-icc.org
141476,초지작은도서관ⓧ,,425-080,031-402-1095,031-481-3622,경기 안산시 단원구 초지동 606-1 2층,ocsusu79@korea.kr,http://lib.iansan.net
141477,화도작은도서관ⓧ,,472-845,031-590-8992,031-590-2869,경기 남양주시 화도읍 마석우리,jangbh2214@korea.kr,http://www.lib.nyg.go.kr
141478,안산시 사3동 작은도서관,,426-895,031-481-3704,031-481-3632,경기 안산시 상록구 사3동 1511번지 사3동주민센터 내 4층,yewon33@korea.kr,http://lib.iansan.net
141479,본오3동만화작은도서관,,426-818,031-406-8473,031-481-3632,경기 안산시 상록구 본오3동 1130번지 장수경로당 2층,yewon33@korea.kr,http://lib.iansan.net
141480,샘터작은도서관(남양주시),,472-840,031-594-0196,,경기 남양주시 화도읍 마석우리 392-4,hubak2018240@yahoo.co.kr,
141481,안산시 수암도서관,,426-400,031-481-3967,031-481-3632,경기 안산시 상록구 수암동 506번지,yewon33@korea.kr,http://lib.iansan.net
141482,안산시 본오2동도서관,,426-809,031-481-3697,031-4060548,경기 안산시 상록구 본오2동 778번지,juhee0330@korea.kr,http://lib.iansan.net
141483,노작홍사용문학관,,445-170,031-8015-0880,031-8015-0990,경기 화성시 석우동 64번지,master@nojak.or.kr,
141484,성남시 운중도서관,,463-440,031-729-4370,,경기 성남시 분당구 판교원로81번길 9,khlyu67@korea.kr,http://uj.snlib.net
141485,벽산도서관,,446-938,031-286-8018,031-302-8018,경기 용인시 기흥구 마북동 연원마을벽산아파트,byucksan524@daum.net,
141486,시온성도서관,,467-807,031-635-8101,,경기 이천시 창전동 104-3 시온성교회,gygusl@naver.com,
141487,백사작은도서관,,467-831,031-634-1981,,경기 이천시 백사면 현방리 85 2층 백사작은도서관,gygusl@naver.com,
141488,양지마을문고,,449-822,031-333-0691,031-332-9457,경기 용인시 처인구 양지면 주북리 850-2,jejele99@hanmail.net,
141489,물푸레도서관(파주시),,10876,031-944-5951,031-944-5952,"경기도 파주시 청석로 360, 물푸레도서관 (다율동)",mulpurealib@gmail.com,www.pajulib.or.kr/mplib
141490,행복한작은 도서관(화성),,445-761,010-5055-2408,031-232-6572,경기 화성시 병점동 느치미마을주공2단지 (201~211동),starsky7@dreamwiz.com,
141491,꿈쟁이도서관,,435-010,070-7779-3470,,경기 군포시 당동 971-2 번지 301호,mbc8015@hanmail.net,
141492,발안마을주공작은도서관,,445-751,031-359-8701,031-359-8702,경기 화성시 향남읍 발안리 주공아파트 (101~114동),kayoko7812@naver.com,
141493,꽃초롱 작은 도서관,,445-726,031-224-4528,031-221-4519,경기 화성시 봉담읍 와우리 쌍용스윗닷홈아파트 관리동 2층,jm7775@hanmail.net,http://211.105.1.50:4500/default.asp?sid=b1006
141494,늘푸른작은도서관(화성시작은도서관),,445-985,010-2713-4853,,경기 화성시 병점동 한신아파트 관리동 2층,ttll1026@naver.com,
141495,능동꿈나무문고,,445-783,070-4106-4382,031-8003-4384,경기 화성시 능동 동탄능동마을주공아파트 (701~741동) 2관리사무소관리동,nd4382@hscity.net,
141496,한화꿈에그린 작은도서관,,445-757,031-613-2301,031-613-2302,경기 화성시 반송동 동탄나루마을한화꿈에그린아파트 관리실,jun19200@hanmail.net,http://cafe.daum.net
141497,어린이전문 도서관 꿈이자라는땅,,448-755,031-262-1618,,경기 용인시 수지구 죽전2동 벽산1단지아파트 (101~112동),ksjin200@nave.com,
141498,백일홍작은도서관,,445-758,031-613-4051,031-613-4052,경기 화성시 반송동 솔빛마을서해그랑블아파트 (411~421동),eycdew@hanmail.net,http://cafe.daum.net/dtgb
141499,행복한 도서관(파주시),,413-100,031-949-9112,,경기 파주시 동패동 한울마을5단지 관리사무소 옆,hl9112@naver.com,
141500,우림필유타운하우스작은도서관,,445-877,031-8050-9140,031-8050-9150,경기도 화성시 동탄공원로1길 6-60 우림필유타운하우스 커뮤니티센터,mirybj@naver.com,
141501,즐거운 샘터 작은 도서관,,446-588,031-274-0936,031-305-5563,경기 용인시 기흥구 신갈동 녹원마을새천년그린빌5단지아파트 512동 필로티1층,ewbo77@daum.net,
141502,꽃담작은도서관,,445-992,031-221-1317,,경기 화성시 기안동 우림그린빌리지,jinsua@hanmail.net,
141503,아이파크 도서관,,445-816,031-222-8134,031-222-8139,경기 화성시 봉담읍 와우리 봉담아이파크 (101~108동),031-222-8139,
141504,별방작은도서관,,413-200,031-947-1712,,경기 파주시 야당동 한빛마을 한라비발디 102동 402호,68eunji@hanmail.net,
141505,좋은이웃도서관,,445-330,070-4656-1490,,경기 화성시 반월동 반월북길 27-10,lsdsja@hanmail.net,
141506,버들치도서관,,448-140,031-898-3012,031-898-3013,경기 용인시 수지구 성복동 760번지 힐스테이트3차아파트 관리동1층,syook33@hanmail.net,
141507,어수정 작은도서관,,11328,031-860-3275,031-860-2568,경기도 동두천시 중앙로 283 (생연동),estella01@korea.kr,http://city.ddclib.net
141508,원고잔도서관,,425-020,031-481-2702,031-481-3622,경기 안산시 단원구 고잔동 336-2,suk7400@iansan.net,http://lib.iansan.net
141509,선부3동선녀마을작은도서관,,425-140,031-485-1155,031-483-4200,경기 안산시 단원구 선부3동 우목골길 7-15,ocsusu79@korea.kr,
141510,퓨리턴 도서관,,431-804,070-4372-4220,031-422-6383,경기 안양시 동안구 관양2동 954-4 열린교회,doe6565@hanmail.net,http://yullin.org
141511,수진2동 작은도서관,,461-806,031-729-5931,031-729-5779,경기 성남시 수정구 수진2동 3985,ms828c@naver.com,
141512,초월도서관,,12735,031-760-5688,031-760-1453,"경기도 광주시 초월읍 무들로 3-26, 초월도서관",sindy1116@korea.kr,http://lib.gicity.go.kr
141513,장당도서관,,17740,031-8024-7461,031-8024-7469,경기도 평택시 장당길 116,marcell@korea.kr,www.ptlib.go.kr
141514,오성도서관,,17819,,,경기도 평택시 오성면 오성새싹길 3,antaria77@ptcity.net,www.ptlib.go.kr
141515,포승작은도서관,,451-822,031-8024-5473,,경기 평택시 포승면 도곡리 1110번지,antaria77@ptcity.net,http://www.ptlib.net
141516,숲에사는달조각 작은도서관(상대원2동),,462-816,031-748-7500,031-749-4638,경기 성남시 중원구 상대원2동 2996-35 상대원2동제2복지회관 5층,sdw2wf@hanmail.net,http://www.sdw2wf.co.kr/
141517,한빛도서관,,10907,031-940-5777,031-940-5729,경기도 파주시 와석순환로 94,king6220@korea.kr,www.pajulib.or.kr
141518,성남시 무지개도서관,,463-500,031-729-4700,,경기 성남시 분당구 구미로 111,guniyon@korea.kr,http://gm.snlib.net
141519,화성시 정남도서관,,18517,031-223-4764,,경기도 화성시 정남면 만년로 527,sodasu911@naver.com,www.hscitylib.or.kr/jnlib/
141520,포천시립영북도서관,,11106,031-538-3972,031-538-3975,경기도 포천시 영북면 운천안길 3,nikeyoon@pcs21.go.kr,lib.pcs21.net
141521,남양주시진접도서관,,472-865,031-590-8804,,경기도 남양주시 진접읍 금강로 1554-11,smy1108@korea.kr,http://lib.nyj.go.kr
141522,현대아이파크 어린이 작은도서관,,445-725,031-613-4645,,경기 화성시 반송동 시범한빛마을동탄아이파크아파트 현대아이파크 어린이 작은도서관,bbbony@hanmail.net,
141523,쁘레네 작은도서관 별찌 12호 - 분당,,463-867,031-716-3850,031-717-8807,경기 성남시 분당구 정자동 156-3 대명제스트빌딩 303호,2hyesung@naver.com,http://cafe.naver.com/frenelib
141524,쁘레네 작은도서관 별찌 15호 - 일산,,411-370,031-924-2270,031-924-2274,경기 고양시 일산서구 주엽동 18 자유프라자 9층 905호,2hyesung@naver.com,http://cafe.naver.com/frenelib
141525,참누리 크로바 작은 도서관,,445-727,031-225-9165,,경기 화성시 기산동 참누리1단지아파트 (101~113동),ccc7489@naver.com,
141526,쁘레네 작은도서관 별찌 16호 - 판교,,463-400,031-8016-1689,031-8016-1680,경기도 성남시 분당구 판교로 376 마크시티퍼플 605호 (삼평동),2hyesung@naver.com,http://cafe.naver.com/frenelib
141527,구미어린이도서관,,463-500,031-714-6833,031-714-0018,경기 성남시 분당구 구미동 29-1 더프라자 2층,imcyj70@hanmail.net,http://lib.libportal.co.kr/GUMI/
141528,화성시 에코센터 오목눈이 작은 도서관,,18336,031-297-0792,031-227-0798,"경기도 화성시 봉담읍 하가등안길 100, 화성시에코센터",maroo0382@naver.com,http://blog.naver.com/omoknuni
141529,신미주작은도서관,,463-891,031-702-9577,031-702-2711,경기도 성남시 분당구 동판교로 275 단지내 도서관 (삼평동，봇들마을풍성신미주아파트),pan_shinmiju@naver.com,http://cafe.naver.com/psaptlibrary
141530,희망작은도서관,,461-863,031-741-7878,031-757-5950,경기 성남시 수정구 신흥1동 4506번지 4층,msy14@hanmail.net,
141531,센트럴북카페문고작은도서관,,445-736,031-613-2472,031-613-0352,경기 화성시 반송동 시범다은마을월드메르디앙반도유보라아파트 관리동 지하2층,eugenelim202@hanmail.net,
141532,아름다운 꿈의 도서관,,448-833,031-896-9101,031-896-9252,경기 용인시 수지구 신봉2로 71 태천빌딩 501호,paulfive2@hanmail.net,
141533,하늘땅도서관,,443-400,010-7741-3639,,경기 수원시 영통구 망포동 382-3번지 이타운투 6층,flyduck2@hanmail.net,
141534,백년가약작은도서관(경기도),,450-804,031-692-9048,,경기도 평택시 평남로 865 관리동 B1 백년가약작은도서관 (비전동，효성백년가약),bjsjin@naver.com,
141535,부천시립원미도서관,,14659,032-625-4723,,경기도 부천시 원미구 소사로 456,jullie8@korea.kr,http://bcl.go.kr
141536,남양주시 진접푸른숲도서관,,12057,031-590-8801,031-590-8809,경기도 남양주시 진접읍 해밀예당2로 35,brose68@korea.kr,http://lib.nyj.go.kr
141537,대추골도서관,,16294,031-228-4580,031-228-3746,경기도 수원시 장안구 수일로 164,jhj0318@korea.kr,http://www.suwonlib.go.kr/dcg
141538,안양시립벌말도서관,,14062,031-8045-6301,031-8045-6536,경기도 안양시 동안구 흥안대로434번길 19-27,lkky0@korea.kr,
141539,이천시립효양도서관,,17327,031-644-4392,031-637-8834,경기도 이천시 부발읍 경충대로2250번길 35,woori74@korea.kr,www.icheonlib.go.kr
141540,오산시 꿈두레도서관,,18106,031-8036-6512,031-8036-8929,경기도 오산시 세마역로 20,0425hong@korea.kr,www.osanlibrary.go.kr
141541,흥덕도서관,,16950,031-324-4142,031-324-4149,경기도 용인시 기흥구 흥덕중앙로 153,sunmirr@korea.kr,www.yonginlib.go.kr
141542,한림도서관,,16666,031-228-4855,,경기도 수원시 권선구 동수원로25번길 32-52,jhj0318@korea.kr,http://www.suwonlib.go.kr/hl
141543,경기도사이버도서관,,442-040,031-248-9992,031-246-4021,경기 수원시 팔달구 신풍동 123-69,jashin@library.kr,www.library.kr
141544,가람도서관,,413-190,031-262-3494,,경기 파주시 와동동 1118,,
141545,양주시덕계도서관,,11443,031-8082-7450,031-8082-7409,경기도 양주시 평화로1475번길 39 (덕계동),yjlib@korea.kr,www.libyj.go.kr
141546,신원도서관,,10567,031-8075-9340,031-901-0339,경기도 고양시 덕양구 신원2로 24,zzang7273@korea.kr,http://www.goyanglib.or.kr/
141547,안성시립진사도서관,,17563,031-678-5305,031-678-5309,경기도 안성시 공도읍 진사2길 70,mithra@korea.kr,http://www.apl.go.kr
141548,성남시 판교어린이도서관,,13531,031-729-4580,,경기도 성남시 분당구 판교역로 75,goeun4309@korea.kr,http://cpg.snlib.net/
141549,창룡도서관,,16232,031-228-4881,,경기도 수원시 팔달구 월드컵로381번길 36,jhj0318@korea.kr,http://www.suwonlib.go.kr/cy
