LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE
111374,복사골 작은도서관,,121-040,02-716-5800,02-716-5665,서울 마포구 도화동 357-8 (3층),mapo.bsg@gmail.com,http://libsmall.mapo.go.kr
111375,청파도서관,,140-896,02-749-5315,02-749-5306,서울 용산구 효창동 5-32,barampark@gmail.com,http://www.yong-san.or.kr
111376,수색장로교회도서관,,122-874,02-304-6111,02-304-2014,서울 은평구 수색동 115-5,opus1111@chol.com,http://susaek.winbook.kr/
111377,서초구립반포도서관,,06599,02-520-8700,02-520-8720,서울특별시 서초구 고무래로 34,reminiscencej@seocholib.or.kr,www.seocholib.or.kr
111378,곰달래도서관,,07781,010-3819-0070,02-2605-3799,"서울특별시 강서구 강서로5길 50 복지문화센터 5, 6층",boil58@hanmail.net,http://lib.gangseo.seoul.kr/
111379,늘솔길 작은도서관,,134-081,02-429-0423,02-441-0363,서울 강동구 고덕1동 670-2 주민자치센터2층 새마을문고,meglaien@hanmail.net,http://cafe.daum.net/gangdongjibu
111380,정릉도서관,,136-706,02-2038-9928,070-4324-5396,서울시 성북구 정릉로 242,maniac798@sb.go.kr,http://jn.sblib.or.kr
111381,홍파랑 북카페,,110-091,02-2148-2023,02-2148-5821,서울 종로구 행촌동 180-10,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111382,참새 작은도서관,,153-751,02-895-8240,,서울특별시 금천구 한내로 69-15(독산동，주공13단지아파트),morning@seoul.go.kr,
111383,미아문화정보도서관,,142-803,02-944-3180,02-944-3189,서울 강북구 미아3동 152∼198,tssyjung@naver.com,http://www.gangbuklib.seoul.kr/
111384,대방해맑은어린이도서관,,156-807,010-3711-3613,,서울 동작구 대방동 23-29 2층 대방해맑은어린이도서관,mildew1@naver.com,
111385,숯고을작은도서관,,151-050,02-876-4083,,서울 관악구 봉천동 1539-1 주민센터 2층,choihee69@ga.go.kr,
111386,파랑새작은도서관,,151-050,02-875-9054,,서울 관악구 봉천동 1712-9 주민센터 2층,choihee69@ga.go.kr,
111387,우리작은도서관(관악구),,151-800,02-588-1331,,서울 관악구 남현동 1086-1 주민센터 2층,choihee69@ga.go.kr,
111388,굴렁쇠작은도서관,,151-891,,,서울 관악구 신림5동 1439-3 주민센터 2층,choihee69@ga.go.kr,
111389,해오름작은도서관,,151-015,02-853-7336,,서울 관악구 신림동 492-4,choihee69@ga.go.kr,
111390,어울작은도서관,,151-015,,,서울 관악구 신림동 1641-65 주민센터 2층,choihee69@ga.go.kr,
111391,울타리작은도서관,,151-015,02-839-1501,,서울 관악구 신림동 1601-3,choihee69@ga.go.kr,
111392,글사랑작은도서관,,151-015,02-884-3951,,서울 관악구 신림동 1694-7 주민센터 2층,choihee69@ga.go.kr,
111393,녹두작은도서관,,151-015,02-872-4765,,서울 관악구 신림동 1516 주민센터 2층,choihee69@ga.go.kr,
111394,상림마을 푸른꿈 문고,,122-736,02-388-5951,02-355-5952,서울 은평구 진관동 은평뉴타운상림마을 608동 1층,pyh7475@hanmail.net,
111395,삼청공원 숲속도서관,,110-701,02-2148-2023,02-2148-5821,서울 종로구 수송동 종로구청,jnlibrary@seoul.go.kr,http://lib.jongno.go.kr
111396,푸르지오책사랑,,135-190,070-8766-4219,02-6204-4500,서울특별시 강남구 자곡로 21 세곡푸르지오아파트 내 작은도서관,hoho0099@naver.com,
111397,공간민들레 청소년도서관,,121-250,02-322-1318,02-6442-1318,서울 마포구 성산동 209-4 2층,mindle00@gmail.com,http://www.flyingmindle.or.kr
111398,숭인마루 작은도서관,,110-862,02-2148-2023,02-2148-5821,서울특별시 종로구 지봉로 86 (숭인동),jnlibrary@seoul.go.kr,http://lib.jongno.go.kr
111399,큰마음 작은도서관,,157-033,02-2600-7448,02-2620-0527,서울 강서구 등촌3동 화곡로63길 96 등촌3동 주민센터 2층,cjo26120@gangseo.seoul.kr,
111400,강서구립 채움 작은도서관(방화2동),,157-853,02-2600-5203,02-2620-0575,서울 강서구 개화동로23길 20 (방화동),onoff2000@hanmail.net,
111401,새싹작은도서관(봉천동),,151-050,02-875-9513,,서울 관악구 봉천동 892-23,choihee69@ga.go.kr,
111402,푸른숲작은도서관(봉천동),,151-050,02-876-4031,,서울 관악구 봉천동 1000 주민센터,choihee69@ga.go.kr,
111403,마루작은도서관,,151-050,02-876-3434,,서울 관악구 봉천동 1670-7,choihee69@ga.go.kr,
111404,우듬지작은도서관,,151-050,02-876-4070,,서울 관악구 봉천동 1624-24,choihee69@ga.go.kr,
111405,책의향기 작은도서관,,151-015,02-830-5312,,서울 관악구 신림동 763-9,choihee69@ga.go.kr,
111406,샛별작은도서관,,151-015,02-876-2063,,서울 관악구 신림동 1528,choihee69@ga.go.kr,
111407,강서구립 도란도란쉼터 작은도서관,,157-806,02-2600-7768,,서울특별시 강서구 허준로 30 (가양동),chkim2010@gangseo.seoul.kr,
111408,중곡제2동주민센터 새마을 금고,,143-222,02-450-1036,,서울 광진구 중곡2동 47-33 중곡제2동주민센터,pgg018@seoul.go.kr,
111409,해다올 작은도서관,,04339,02-792-7783,,"서울특별시 용산구 신흥로 90, 용산2가동주민센터 지하 (용산동2가)",eunjeeyoo@yongsan.go.kr,
111410,강서구립 아리향기 작은도서관(염창동),,157-859,02-2600-7326,02-2620-0519,서울 강서구 염창동 53-1 염창동주민센터 2층,niceofficial@gangseo.seoul.kr,http://lib.gangseo.seoul.kr/small/index.jsp
111411,작은샘 작은도서관,,157-280,070-8733-8591,02-3663-8591,서울 강서구 내발산동 649-7,holy-dklee@hanmail.net,http://cafe.daum.net/JES-sLibrary
111412,강서구립 내발산 작은도서관,,157-280,02-2600-7752,02-2620-0554,서울 강서구 내발산동 648-8,ajg9597@gangseo.seoul.kr,http://cafe.naver.com/soqkftks2012/
111413,상계6.7동빛글북카페,,139-943,02-2116-2852,02-2116-4686,서울 노원구 상계6.7동 722,venuslove@nowon.go.kr,
111414,상계6.7동메아리북카페,,139-943,02-2116-4744,,서울 노원구 상계6.7동 722,venuslove@nowon.go.kr,
111415,한울작은도서관(노원구),,139-209,02-2116-2912,,서울 노원구 상계9동 주민센터 내 2층,2384Yks@naver.com,
111416,맑은누리작은도서관,,153-858,02-2104-5381,02-802-6931,서울 금천구 시흥1동 886-6,jitea63@naver.com,
111417,람원도서관,,157-928,02-2605-2599,,서울 강서구 화곡6동 1133-10,youngwooshin@naver.com,
111418,행복열림북카페,,157-013,02-2969-1945,,서울 강서구 화곡3동 1008-6 발산동 성당,anna0323@hanmail.net,
111419,용산e편한세상 북카페,,140-090,070-8899-8842,,서울 용산구 신계동 48 용산e편한세상 북카페,binsoo21@nate.com,
111420,사근동 어린이놀이터 도서관,,133-817,02-2286-7263,02-2286-5955,서울특별시 성동구 사근동길 45-8 사근동주민센터 2층 어린이놀이터 도서관 (사근동),cowhyun@sd.go.kr,http://sd.go.kr/sd/dong.do?mCode=12E000000000
111421,꿈터작은도서관(서울 강서구),,157-891,02-2600-7515,,서울 강서구 화곡1동 425-4번지 주민센터3층,coco28467@naver.com,http://cafe.naver.com/ggumterbook/
111422,생명가족작은도서관,,136-130,02-916-9193,02-916-9199,서울 성북구 하월곡동 96-113,lifelineseoul@hanmail.net,http://www.lifelineseoul.or.kr/
111423,기쁨이자라는작은도서관,,136-787,02-6083-6747,,서울 성북구 종암동 극동아파트 상가 202호,hy-an@hanmail.net,
111424,성수1가1동나래울새마을문고,,133-819,02-2286-7423,02-2286-5965,서울 성동구 성수1가1동 27-23,lkkkyoo@sd.go.kr,
111425,초록향기 작은도서관,,157-895,02-2600-7474,02-2620-0532,서울 강서구 화곡본동 28~53 46-148 화곡본동 주민센터 2층,lya8918@gangseo.seoul.kr,http://lib.gangseo.seoul.kr/index.jsp
111426,화곡푸르지오도서관,,157-773,02-2691-6104,,서울 강서구 화곡3동 화곡푸르지오 아파트,letterjun@daum.net,
111427,생각열매 작은도서관,,157-840,02-2600-7365,,서울특별시 강서구 공항대로53가길 55 (등촌동),doormoon@gangseo.seoul.kr,
111428,방배마을작은도서관,,137-817,02-522-9526,02-523-9528,서울 서초구 방배2동 437-23 방배마을작은도서관,sbm_book@hanmail.net,www.sonbal.net
111429,청개구리 작은도서관,,153-825,02-857-4183,,서울 금천구 독산3동 969~973,aoj601223@hanmail.net,
111430,한길문고,,157-736,02-3665-8733,02-3664-5123,서울 강서구 염창동 롯데캐슬아파트 (101~105동) 상가 1층,ryeol12@hanmail.net,http://cafe.naver..com/hangilcenter
111431,하계1동 가재울작은도서관,,139-872,02-2116-2562,02-2116-4676,서울 노원구 하계1동 251-2 하계1동주민센터,areum0628@nowon.go.kr,
111432,네이처힐5단지 작은도서관,,06764,02-577-6617,02-577-6618,"서울특별시 서초구 태봉로2길 5, 508동 1층 (우면동, 서초네이처힐5단지)",rlaaudwls0164@naver.com,http;//cafe.naver.com/hillsmalllib
111433,초록길도서관,,122-900,02-357-7279,,서울 은평구 역촌동 58-9 부호아파트상가 1층 2호,africa967@hanmail.net,http://cafe.daum.net/greenwaybooks
111434,금천구립시흥도서관,,08645,010-3661-4025,,서울특별시 금천구 금하로 764,ymj8605@nate.com,http://geumcheonlib.seoul.kr
111435,송파글마루도서관,,05812,02-449-8855,,서울특별시 송파구 충민로 120,inhwanjoe@songpa.go.kr,http://www.splib.or.kr/spjlib
111436,마포구립하늘도서관,,121-711,02-3153-8966,02-3153-8989,서울 마포구 성산2동 마포구청 12층,nan502@mapo.go.kr,http://skylib.mapo.go.kr/
111437,청수도서관,,136-100,02-920-3071,,서울 성북구 정릉동 266-121,maniac798@sb.go.kr,
111438,도림천에서 용나는 작은도서관,,151-015,02-879-5712,,서울 관악구 신림동 1642-7,bechoin79@ga.go.kr,
111439,사당솔밭도서관,,07019,02-585-8411,02-585-8413,서울특별시 동작구 솔밭로 86,kimhg2637@dongjak.go.kr,http://lib.dongjak.go.kr/
111440,도담도담 어린이도서관,,110-550,02-2148-2025,02-2148-5821,서울 종로구 숭인동 750,shahn@mail.jongno.go.kr,http://lib.jongno.go.kr/
111441,아름꿈도서관,,110-550,02-2148-2025,02-2148-5821,서울특별시 종로구 종로58가길 19 (숭인동),shahn@mail.jongno.go.kr,http://lib.jongno.go.kr/
111442,성동구립청계도서관,,04700,02-2204-7540,,"서울특별시 성동구 마장로 141, 왕십리도선동 복합청사 5, 6층",kamapc@naver.com,http://www.sdlib.or.kr/cg
111443,대방어린이도서관,,06945,02-813-6740,02-813-6741,서울특별시 동작구 대방동길 55,enter1984@naver.com,http://lib.dongjak.go.kr/
111444,여의샛강마을도서관,,150-881,02-2629-2226,02-761-0830,서울 영등포구 여의도동 28-1 전국경제인연합회 후생복지동 여의디지털도서관,nunosong@adminydp.bizmeka.com,www.yulib.or.kr
111445,동대문구 답십리 도서관,,130-030,02-2216-9411,02-2216-9413,서울 동대문구 서울시립대로4길 75(답십리동),frmoon@dfmc.kr,http://www.l4d.or.kr/homepage/s.index.php?libCho=MF
111446,휘경 어린이도서관,,130-090,02-2248-1959,02-2248-1969,서울 동대문구 망우로18가길38(휘경동 282-4),hwi1959@naver.com,http://www.l4d.or.kr/ddmeach/index.php?libCho=MJ
111447,청운문학도서관,,110-030,070-4680-4032,,서울 종로구 청운동 4-20,shahn@mail.jongno.go.kr,http://lib.jongno.go.kr
111448,돌마리도서관,,138-190,02-2147-2378,,서울 송파구 석촌동 265(석촌동주민센터 5층),tank38tk@songpa.go.kr,
111450,시연유치원 도서관,,138-170,02-422-4770,,서울 송파구 송파동,siyonyoo@lycos.co.kr,
111451,영광시각장애인모바일점자도서관,,120-819,02-393-4568,02-392-1136,서울 서대문구 북아현로 26-10 1층,ybmbl@naver.com,http://ybmbl@naver.com
111452,구립 은평뉴타운 도서관,,122-200,02-6341-6400,02-6341-6419,서울특별시 은평구 진관2로 111-51 은평뉴타운 도서관 (진관동),song8685@enlib.or.kr,www.enlib.or.kr/
111453,강서구립 가양도서관,,157-200,02-3665-8797,,서울특별시 강서구 양천로61길 101 강서구립 가양도서관 (가양동),libhym@naver.com,
111454,둘리어린이도서관,,132-030,02-990-2200,02-990-8655,서울 도봉구 쌍문동 시루봉로1길 6 둘리뮤지엄,infor@doolymuseum.or.kr,http://www.doolymuseum.or.kr/
111455,성북시각장애인학습지원센터,,136-054,02-923-4555,02-928-6565,서울특별시 성북구 동소문로25가길 20 성북시각장애인복지관 3층 (동선동4가),neogurie@naver.com,http://www.sbstudy.kr
111456,가락몰 도서관,,138-701,02-3435-0950,02-3435-0959,서울특별시 송파구 양재대로 932 가락몰 4층,garaklib@naver.com,www.splib.or.kr/spalib/index.jsp
111457,도봉기적의도서관,,01320,02-3493-7171,,서울특별시 도봉구 마들로 797 도봉기적의도서관,sosrrr@naver.com,
111458,구산동도서관마을,,03414,02-357-0100,02-356-9393,서울특별시 은평구 연서로13길 29-23 구산동도서관마을,sybi2@naver.com,http://www.gsvlib.or.kr
111459,지샘터 올림픽공원도서관,,05540,02-4101-816,,서울특별시 송파구 올림픽로 424 벨로드롬 내 스포츠비즈홀 1층,ehdwn@kspo.or.kr,lib.ksponco.or.kr
111460,성동장애인종합복지관,,04704,02-2290-3110,02-2290-3181,서울특별시 성동구 청계천로 506 성동장애인종합복지관 5층 북카페,happy33@omni.or.kr,http://www.omni.or.kr
111461,양천구 영어특성화도서관,,08094,02-2654-8493,02-2696-4681,서울특별시 양천구 목동동로 81 7층 양천구 영어특성화도서관,spruce76@yfac.kr,https://lib.yangcheon.or.kr/libeng/
111462,마포푸르메어린이도서관,,03918,02-6070-9286,,서울특별시 마포구 월드컵북로 494 마포푸르메어린이도서관,purmelibrary@naver.com,
111463,갈산공공도서관,,08104,02-2649-2735,02-2652-9260,서울특별시 양천구 목동남로4길 48-6,,
111464,월곡꿈그림도서관,,02748,02-6906-9347,,서울특별시 성북구 화랑로13길 17 월곡꿈그림도서관,zone989@sbculture.or.kr,
111465,삼각산어린이도서관,,01071,,,서울특별시 강북구 미아동 813-35,shinhwa2020@gangbuk.go.kr,
111466,서이도서관,,06624,02-3471-1335,,서울특별시 서초구 서초대로70길 51 3층 서이도서관,kyu0105@hanmail.net,
111467,마포중앙도서관,,03965,02-3153-5846,02-3153-5849,서울특별시 마포구 성산로 128,mihye84@mapo.go.kr,
111468,아리랑어린이도서관,,02826,02-6906-9363,,서울특별시 성북구 아리랑로 75 아리랑어린이도서관,hyoju@sbculture.or.kr,https://www.sblib.seoul.kr/arclib/index.do
111469,꿈나래 어린이 영어도서관,,04010,02-323-1840,02-323-1843,서울특별시 마포구 월드컵로13길 80 2층 꿈나래 어린이 영어도서관,rpgusl@mapodream.com,
111470,천호도서관,,05332,02-488-7223,02-488-7225,"서울특별시 강동구 성안로31마길 1, 2층",bomi@gdfac.or.kr,
111471,궁동어린이도서관,,08249,02-2060-8229,,서울특별시 구로구 오리로 1352 궁동어린이도서관,yuyu924@hanmail.net,
111472,송파위례도서관,,05850,02-402-3003,,서울특별시 송파구 장지동 445-1,spwrlib@naver.com,
111473,용산 꿈나무도서관,,04316,02-707-0138,,서울시 용산구 백범로 329 용산 꿈나무종합타운 3층,jiwoo@yongsan.go.kr,
111474,강남구립 못골한옥어린이도서관,,06372,02-2226-5930,,서울특별시 강남구 자곡로7길 3 강남구립못골한옥어린이도서관,jjeh55@hanmail.net,
111475,성북이음도서관,,02848,02-6906-9387,,서울특별시 성북구 보문로 168 12층,kny138@sbculture.or.kr,www.sblib.seoul.kr
111476,서초구립내곡도서관,,06799,0234613007,0234613008,"서울특별시 서초구 청계산로7길 9-20, 서초구립내곡도서관 (신원동)",leed0118@seocholib.or.kr,
111477,서초그림책도서관,,06655,02-3471-0995,02-3471-0998,서울특별시 서초구 서초동 1498-11 A동,2gennie@seocholib.or.kr,http://spublic.seocholib.or.kr
111478,양원숲속도서관,,02062,02-490-9121,,서울특별시 중랑구 송림길 172 (망우동),030048@gw.jungnangimc.or.kr,
111479,강남구립못골도서관,,06373,02-459-5522,02-459-1011,서울특별시 강남구 자곡로 116 강남구립못골도서관,mglib@naver.com,https://library.gangnam.go.kr/mglib
111480,미감도서관,,07958,02-2653-5919,,서울특별시 양천구 목동중앙남로 57-10 목사랑공유센터 3층 미감도서관,jazac09@yangcheon.go.kr,http://www.yangcheon.go.kr/lib
111481,해맞이역사도서관,,08042,02-2699-9223,0226999274,서울특별시 양천구 지양로 37  해맞이도서관 2층 종합자료실,amj2000@yfac.kr,https://lib.yangcheon.or.kr/libsun/
111482,내를 건너서 숲으로 도서관,,03443,02-307-6701,02-307-6703,"서울특별시 은평구 증산로17길 50, 내를건너서숲으로도서관 (신사동)",jsm1023@nslib.or.kr,
111483,명성교회 도서관,,05294,02-440-9140,--,서울특별시 강동구 상암로51길 8 명성교회 도서관,aenylee@naver.com,www.mslib.or.kr
111484,월계어린이도서관,,01884,02-942-3273,--,서울특별시 노원구 월계동 936,wglib@naver.com,
111485,불암도서관,,01731,02-935-0721,02-935-0722,서울특별시 노원구 중계로4길 106 불암도서관,whoismay@nowonlib.kr,http://www.nowonlib.kr/
111486,어린이청소년 국학도서관,,03070,02-2148-2025,--,"서울특별시 종로구 명륜길 26, 5층",shahn@mail.jongno.go.kr,
111487,장위행복누림도서관,,02755,02-6954-7955,--,"서울특별시 성북구 장위로21다길 53, 장위행복누림도서관 (장위동)",acadia8@sbculture.or.kr,www.sblib.seoul.kr
111488,중랑상봉도서관,,02139,02-490-9121,--,서울특별시 중랑구 동일로114길 10 (상봉동),030030@gw.jungnangimc.or.kr,
111489,구로기적의도서관,,08206,010-3794-0536,--,"서울특별시 구로구 구로중앙로40길 24, 구로기적의도서관",guromiracle@daum.net,https://lib.guro.go.kr/
111490,배봉산 숲속 도서관,,02508,02-2127-4700,--,"서울특별시 동대문구 전농로16길 97, 배봉산 숲속 도서관 (전농동)",bfl-bil@dfmc.kr,
111491,구립은뜨락도서관,,03311,02-389-7635,02-389-7638,서울특별시 은평구 통일로 972 구립은뜨락도서관,kangdh134@naver.com,https://www.edlib.or.kr/
111492,성북길빛도서관,,02727,02-6906-9396,--,서울특별시 성북구 숭인로8길 52,chiwn92@sbculture.or.kr,
111493,서초구립양재도서관,,06755,02-3486-4050,02-3486-4060,"서울특별시 서초구 양재천로 33, 서초구립양재도서관 (양재동)",jaeok@seocholib.or.kr,
111494,서울남부교도소,,08367,010-3078-4819,--,"서울특별시 구로구 금오로 867, 서울남부교도소 (천왕동)",paranja@nate.com,
111495,자양한강도서관,,05110,010-3730-8638,02-3437-0165,"서울특별시 광진구 뚝섬로52길 74, 자양한강도서관 (자양동)",tjwn91@naver.com,https://www.gwangjinlib.seoul.kr
111496,쌍문채움도서관,,01450,070-4943-2255,02-998-0917,서울시 도봉구 우이천로 340 쌍문채움도서관,ljh2@dbfac.or.kr,www.unilib.dobong.kr
111497,IT로 열린도서관,,06705,02-3471-3434,02-0955-3434,"서울특별시 서초구 방배로 36, 301호 (방배동)",shw2035@naver.com,www.itlo.org
111498,손기정어린이도서관,,04501,02-2230-2945,--,"서울특별시 중구 손기정로 101, 손기정어린이도서관 (만리동2가)",sylee06973@gmail.com,
111499,성동구립 숲속도서관,,04731,02-2204-6432,--,서울특별시 성동구 옥수동 528-6,ntsltjdus@sdfac.or.kr,
111500,글빛도서관,,02721,02-6906-9256,--,"서울특별시 성북구 길음로7길 20, 서울 성북 미디어문화마루 1,2층 (길음동)",yoojung@sbculture.or.kr,https://www.sblib.seoul.kr
111501,강동구립둔촌도서관,,05368,02-489-6557,02-489-6559,"서울특별시 강동구 동남로49길 21-8, 강동구립둔촌도서관 (둔촌동)",tina99@gdfac.or.kr,http://www.gdlibrary.or.kr/intro/main.do
111502,구립 김영삼도서관,,06919,02-827-0557,02-827-0558,서울특별시 동작구 매봉로 1 (상도1동),seung0911@idfac.or.kr,lib.dongjak.go.kr
111503,서초청소년도서관,,06629,02-3486-9543,02-3486-9548,"서울특별시 서초구 효령로77길 37, 서초청소년도서관 (서초동)",sc2020-@naver.com,https://seocho.seocholib.or.kr/
111504,양천중앙도서관,,08049,02-2699-5919,02-2699-5918,서울특별시 양천구 신정로7길 81,choizzang@yfac.kr,lib.yangcheon.or.kr
111505,평화통일도서관,,07799,02-2085-7330,02-6925-2109,서울시 강서구 마곡서1로 56 남북통합문화센터내,acejoiner@unimail.or.kr,https://unilibrary.unikorea.go.kr
111511,신당누리도서관,,04610,010-9252-3790,,서울특별시 중구 다산로33길 3 신당누리센터 1층 도서관,sj3790@caci.or.kr,
111512,공릉도서관(공릉행복발전소),,01857,02-2116-0705,02-2116-4656,서울특별시 노원구 동일로179길 22,wkdwlsgh0510@nowon.go.kr,hrrp://www.nowonlib.kr
111513,다산성곽도서관,,04602,02-2230-2966,,서울특별시 중구 동호로17길 173 &amp;#40;다산아트공영주차장&amp;#41;,ggulzzang2@naver.com,https://www.e-junggulib.or.kr/SJGL/
111514,마포소금나루도서관,,03965,010-3319-1921,,서울특별시 마포구 성산로 128 4층,rladmsco1921@mapo.go.kr,
111515,김근태기념도서관,,01301,02-956-3100,,서울특별시 도봉구 도봉산길 14,office@geuntae.co.kr,
111516,까망돌도서관,,156-070,070-7204-4257,,서울시 동작구 흑석동 340-1,35triangle@idfac.or.kr,https://lib.dongjak.go.kr
111517,손기정문화도서관,,04501,02-2230-2958,,서울특별시 중구 손기정로 101 손기정문화도서관,myoju1229@naver.com,https://www.e-junggulib.or.kr/SJGL/
111518,일원라온영어도서관,,06346,02.6712.0592,02.445.0850,서울특별시 강남구 영동대로 22 일원스포츠문화센터 지하1층,seonah93@gfac.kr,
111519,하계어린이도서관,,01809,02-979-7644,02-933-2455,서울특별시 노원구 공릉로58가길 13 하계어울림센터 2층 하계어린이도서관,lib2008@nowonlib.kr,http://www.nowonlib.kr
111520,밤동산 마을도서관,,07319,02-849-9716,,서울특별시 영등포구 여의대방로61길 18-2 밤동산 마을도서관,jhahn1276@ydpcf.or.kr,
111521,군자동도서관,,04995,010-4195-5310,02-3437-0165,서울특별시 광진구 면목로 13 군자동복합청사 1층,joliebub@naver.com,https://gwangjinlib.seoul.kr
111522,휘경행복도서관,,02511,02-2127-4321,02-3299-2686,서울특별시 동대문구 장안벚꽃로 323,moonjh1121@ddm.go.kr,
111523,아차산숲속도서관,,04965,010-9174-5698,02-3437-0165,서울특별시 광진구 워커힐로 127 아차산숲속도서관,dudfks9@gwangjin.or.kr,https://www.gwangjinlib.seoul.kr/
111524,원당마을한옥도서관,,01360,02-2091-2273,,서울특별시 도봉구 해등로32가길 17,haru0402@dobong.go.kr,
111525,신대방 누리도서관,,07074,010-4024-9144,,서울특별시 동작구 시흥대로 606 신대방 누리도서관,2020017@idfac.or.kr,https://lib.dongjak.go.kr/dj/index.do
